Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.buildSymbolTree()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,9,1,7,0,8,1,7,8,1,7,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.compress(Writer,int,boolean,boolean,boolean,boolean)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,21,5,15,4,10,1,10,2,9,11,2,10,2,2,2,1,,,,,,1,,0,07,2,2,2,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.consumeToken()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.countChar(String,char)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,12,5,8,0,3,3,6,9,5,6,3,3,3,1,,,,,,2,,0,00,3,3,3,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.enterScope(ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.escapeString(String,char)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,19,4,15,3,10,0,7,4,9,13,4,12,4,4,5,1,,,,,,2,,0,00,4,4,5,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.getCurrentScope()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.getDebugString(int)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,17,0,17,5,12,0,9,5,11,15,6,13,4,4,4,1,,,,,,2,,0,00,4,4,4,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.getIdentifier(String,ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,11,2,6,0,3,3,5,8,2,6,3,3,3,3,,,,,,2,,0,00,3,3,3,3
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.getToken(int)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.isValidIdentifier(String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,2,2,0,4,1,2,3,2,2,1,1,2,1,,,,,,0,,0,00,1,1,2,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.leaveCurrentScope()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.mungeSymboltree()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,34,3,11,1,8,20,6,2,7,9,1,8,2,2,2,1,,,,,,1,,1,82,2,2,2,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.optimizeObjLitMemberDecl(ArrayList)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,17,1,16,4,8,0,9,4,9,13,4,9,4,4,6,1,,,,,,3,,0,00,4,4,6,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.optimizeObjectMemberAccess(ArrayList)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,7,26,3,23,4,15,0,10,4,13,17,4,13,4,4,9,1,,,,,,3,,0,00,4,4,9,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parse(Reader,ErrorReporter)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,10,47,8,39,14,33,0,17,5,24,28,13,26,8,4,8,1,,,,,,3,,0,00,8,4,8,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parseCatch()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,7,30,5,22,5,15,3,8,2,17,19,5,14,2,2,2,1,,,,,,1,,0,14,2,2,2,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parseExpression()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,25,122,29,76,9,61,17,16,20,37,48,9,40,23,13,30,13,,,,,,6,,0,22,23,13,30,13
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parseFunctionDeclaration()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,15,97,8,76,12,56,13,25,544,40,56,12,50,16,16,21,4,,,,,,5,,0,17,16,16,21,4
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parseScope(ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,28,141,34,94,5,73,13,22,40,45,61,5,57,29,21,36,15,,,,,,6,,0,14,29,21,36,15
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.printSourceNumber(String,int,StringBuffer)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,33,0,32,5,23,1,6,12,16,23,4,20,7,7,8,1,,,,,,3,,0,03,7,7,8,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.printSourceString(String,int,StringBuffer)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,13,3,9,0,4,4,7,10,3,9,3,3,3,1,,,,,,1,,0,00,3,3,3,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.printSymbolTree(int,boolean)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,39,239,27,193,11,159,20,26,396,94,124,10,118,48,30,74,14,,,,,,5,,0,10,48,30,74,14
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.processStringLiterals(ArrayList,boolean)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,6,74,14,46,7,32,14,11,36,26,36,7,32,10,10,14,6,,,,,,5,,0,30,10,10,14,6
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.protectScopeFromObfuscation(ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,17,3,11,1,7,3,2,3,5,8,1,7,3,3,3,1,,,,,,1,,0,27,3,3,3,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.warn(String,boolean)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,8,1,4,0,2,3,2,5,1,4,3,3,3,1,,,,,,2,,0,00,3,3,3,1
Class,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,1,1,1,1,3,0,3,0,1,3,0,,0,0,,,8,4,8,23,8,0,0,0,,43,9,31,13,11,3,,,13,22,13,9,,,,,1,1,1,1,2,0,75,0,10,8,8,8,8
Constructor,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.JavaScriptIdentifier(String,ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.getDeclaredScope()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.getMungedValue()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.getRefcount()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.incrementRefcount()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.isMarkedForMunging()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.preventMunging()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.setMungedValue(String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Class,"com.yahoo.platform.yui.compressor.JavaScriptToken",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptToken.java,1,1,1,1,3,0,3,0,1,1,1,,0,0,,,3,2,3,15,3,0,0,0,,18,4,14,6,4,0,,,6,10,6,4,,,,,1,1,1,1,1,0,33,0,00,3,3,3,3
Constructor,"com.yahoo.platform.yui.compressor.JavaScriptToken.JavaScriptToken(int,String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptToken.java,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptToken.getType()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptToken.java,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptToken.getValue()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptToken.java,,,,,,,,,,,,,,,,,,,,,,,,,12,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Class,"com.yahoo.platform.yui.compressor.ScriptOrFnScope",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,2,2,2,1,11,0,9,0,1,8,0,,0,0,,,11,7,11,23,9,2,0,0,,146,20,118,32,74,8,,,61,90,33,69,,,,,12,12,12,1,1,4,77,0,07,28,28,28,11
Constructor,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.ScriptOrFnScope(int,ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,6,2,4,6,1,5,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.addHint(String,String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.declareIdentifier(String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,2,5,0,4,2,4,6,2,5,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Private Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getAllUsedSymbols()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,3,6,0,4,2,5,7,3,5,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getBraceNesting()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getIdentifier(String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getParentScope()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getUsedSymbols()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,13,5,9,0,8,3,7,10,5,9,3,3,3,1,,,,,,2,,0,00,3,3,3,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.incrementVarCount()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.munge()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,8,64,8,50,7,37,6,14,147,27,39,8,35,12,12,12,1,,,,,,4,,0,12,12,12,12,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.preventMunging()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,5,1,2,2,1,2,1,3,1,2,2,2,2,1,,,,,,1,,0,40,2,2,2,1
Package,"org.grails",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"org.grails.tomcat",wro4j-grails-plugin/plugins/tomcat-1.3.7/src/main/java/org/grails/tomcat/IsolatedTomcat.java,4,4,4,1,35,5,28,2,,,,2,2,0,1,,1,0,3,,0,1,0,2,,123,19,77,21,53,28,,,44,58,22,38,,,,,8,8,8,1,,3,,0,36,14,14,14,3
Public Class,"org.grails.tomcat.IsolatedTomcat",wro4j-grails-plugin/plugins/tomcat-1.3.7/src/main/java/org/grails/tomcat/IsolatedTomcat.java,5,5,5,1,42,6,34,3,1,12,0,,2,0,,,0,0,2,14,0,1,0,1,,97,15,70,14,53,13,,,37,51,15,38,,,,,8,8,8,1,1,1,0,0,19,10,10,10,2
Private Static Method,"org.grails.tomcat.IsolatedTomcat.createKillSwitch(int)",wro4j-grails-plugin/plugins/tomcat-1.3.7/src/main/java/org/grails/tomcat/IsolatedTomcat.java,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,1,4,0,2,2,2,4,1,3,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Static Method,"org.grails.tomcat.IsolatedTomcat.main(String[])",wro4j-grails-plugin/plugins/tomcat-1.3.7/src/main/java/org/grails/tomcat/IsolatedTomcat.java,,,,,,,,,,,,,,,,,,,,,,,,,6,78,12,61,12,49,6,15,25,35,46,13,35,8,8,8,1,,,,,,1,,0,10,8,8,8,1
Anonymous Class,"org.grails.tomcat.IsolatedTomcat.main.(Anon_1)",wro4j-grails-plugin/plugins/tomcat-1.3.7/src/main/java/org/grails/tomcat/IsolatedTomcat.java,4,4,4,1,21,3,17,1,2,6,0,,0,0,,,1,0,1,13,0,0,0,1,,22,3,18,2,13,1,,,7,11,3,8,,,,,4,4,4,1,1,3,0,0,06,4,4,4,1
Public Method,"org.grails.tomcat.IsolatedTomcat.main.(Anon_1).run()",wro4j-grails-plugin/plugins/tomcat-1.3.7/src/main/java/org/grails/tomcat/IsolatedTomcat.java,,,,,,,,,,,,,,,,,,,,,,,,,2,21,3,17,2,12,1,6,4,7,11,3,8,4,4,4,1,,,,,,3,,0,06,4,4,4,1
Package,"ro",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"ro.isdc",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"ro.isdc.wro",wro4j-core/src/main/java/ro/isdc/wro/WroRuntimeException.java,1,1,1,1,8,0,4,4,,,,1,2,2,1,,3,0,5,,0,0,0,5,,72,8,27,11,11,37,,,13,20,11,10,,,,,2,2,2,1,,1,,1,37,6,6,6,5
Public Class,"ro.isdc.wro.WroRuntimeException",wro4j-core/src/main/java/ro/isdc/wro/WroRuntimeException.java,1,1,1,1,8,0,4,4,1,4,3,,2,2,,,3,0,5,53,0,0,0,5,,63,5,24,8,11,34,,,10,17,8,10,,,,,2,2,2,1,1,1,0,1,42,6,6,6,5
Public Constructor,"ro.isdc.wro.WroRuntimeException.WroRuntimeException(String)",wro4j-core/src/main/java/ro/isdc/wro/WroRuntimeException.java,,,,,,,,,,,,,,,,,,,,,,,,,32,6,0,3,1,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Constructor,"ro.isdc.wro.WroRuntimeException.WroRuntimeException(String,Throwable)",wro4j-core/src/main/java/ro/isdc/wro/WroRuntimeException.java,,,,,,,,,,,,,,,,,,,,,,,,,35,8,0,4,1,2,4,3,1,2,3,1,2,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Method,"ro.isdc.wro.WroRuntimeException.logError()",wro4j-core/src/main/java/ro/isdc/wro/WroRuntimeException.java,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,4,1,2,3,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Public Static Method,"ro.isdc.wro.WroRuntimeException.wrap(Exception)",wro4j-core/src/main/java/ro/isdc/wro/WroRuntimeException.java,,,,,,,,,,,,,,,,,,,,,,,,,10,9,0,3,1,1,6,3,1,1,2,1,1,1,1,1,1,,,,,,0,,2,00,1,1,1,1
Public Static Method,"ro.isdc.wro.WroRuntimeException.wrap(Exception,String)",wro4j-core/src/main/java/ro/isdc/wro/WroRuntimeException.java,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,6,1,3,8,2,2,2,4,1,3,2,2,2,1,,,,,,1,,1,33,2,2,2,1
Package,"ro.isdc.wro.cache",wro4j-core/src/main/java/ro/isdc/wro/cache/AbstractSynchronizedCacheStrategyDecorator.java,1,1,1,1,8,0,6,1,,,,17,2,7,12,,82,23,84,,10,8,12,54,,1047,137,649,323,268,261,,,358,469,277,231,,,,,4,4,4,1,,3,,0,40,99,99,100,79
Public Abstract Generic Class,"ro.isdc.wro.cache.AbstractSynchronizedCacheStrategyDecorator",wro4j-core/src/main/java/ro/isdc/wro/cache/AbstractSynchronizedCacheStrategyDecorator.java,1,1,1,1,12,0,9,3,1,11,2,,0,1,,,6,1,6,27,0,1,2,3,,87,6,53,16,32,28,,,25,36,13,28,,,,,3,3,3,1,3,3,80,0,53,8,8,8,5
