Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.buildSymbolTree()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,9,1,7,0,8,1,7,8,1,7,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.compress(Writer,int,boolean,boolean,boolean,boolean)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,21,5,15,4,10,1,10,2,9,11,2,10,2,2,2,1,,,,,,1,,0,07,2,2,2,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.consumeToken()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.countChar(String,char)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,12,5,8,0,3,3,6,9,5,6,3,3,3,1,,,,,,2,,0,00,3,3,3,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.enterScope(ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.escapeString(String,char)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,19,4,15,3,10,0,7,4,9,13,4,12,4,4,5,1,,,,,,2,,0,00,4,4,5,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.getCurrentScope()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.getDebugString(int)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,17,0,17,5,12,0,9,5,11,15,6,13,4,4,4,1,,,,,,2,,0,00,4,4,4,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.getIdentifier(String,ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,11,2,6,0,3,3,5,8,2,6,3,3,3,3,,,,,,2,,0,00,3,3,3,3
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.getToken(int)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.isValidIdentifier(String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,2,2,0,4,1,2,3,2,2,1,1,2,1,,,,,,0,,0,00,1,1,2,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.leaveCurrentScope()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.mungeSymboltree()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,34,3,11,1,8,20,6,2,7,9,1,8,2,2,2,1,,,,,,1,,1,82,2,2,2,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.optimizeObjLitMemberDecl(ArrayList)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,18,2,16,4,8,0,9,4,9,13,4,9,4,4,6,1,,,,,,3,,0,00,4,4,6,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.optimizeObjectMemberAccess(ArrayList)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,7,26,3,23,4,15,0,10,4,13,17,4,13,4,4,9,1,,,,,,3,,0,00,4,4,9,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parse(Reader,ErrorReporter)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,44,7,35,11,29,2,16,5,21,25,10,23,7,4,7,1,,,,,,3,,0,06,7,4,7,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parseCatch()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,7,30,5,22,5,15,3,8,2,17,19,5,14,2,2,2,1,,,,,,1,,0,14,2,2,2,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parseExpression()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,24,120,29,70,9,56,21,16,18,34,44,9,36,20,11,27,12,,,,,,6,,0,30,20,11,27,12
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parseFunctionDeclaration()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,15,97,8,76,12,56,13,25,544,40,56,12,50,16,16,21,4,,,,,,5,,0,17,16,16,21,4
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.parseScope(ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,27,141,34,88,5,68,19,22,38,42,57,5,53,26,19,33,14,,,,,,6,,0,22,26,19,33,14
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.printSourceNumber(String,int,StringBuffer)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,33,0,32,5,23,1,6,12,16,23,4,20,7,7,8,1,,,,,,3,,0,03,7,7,8,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.printSourceString(String,int,StringBuffer)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,13,3,9,0,4,4,7,10,3,9,3,3,3,1,,,,,,1,,0,00,3,3,3,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.printSymbolTree(int,boolean)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,36,236,27,178,10,146,31,27,234,87,115,9,109,43,28,66,1,,,,,,5,,0,17,43,28,66,1
Private Static Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.processStringLiterals(ArrayList,boolean)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,6,74,14,46,7,32,14,11,36,26,36,7,32,10,10,14,6,,,,,,5,,0,30,10,10,14,6
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.protectScopeFromObfuscation(ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,17,3,11,1,7,3,2,3,5,8,1,7,3,3,3,1,,,,,,1,,0,27,3,3,3,1
Private Method,"com.yahoo.platform.yui.compressor.JavaScriptCompressor.warn(String,boolean)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptCompressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,8,1,4,0,2,3,2,5,1,4,3,3,3,1,,,,,,2,,0,00,3,3,3,1
Class,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,1,1,1,1,3,0,3,0,1,3,0,,0,0,,,8,4,8,23,8,0,0,0,,43,9,31,13,11,3,,,13,22,13,9,,,,,1,1,1,1,2,0,75,0,10,8,8,8,8
Constructor,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.JavaScriptIdentifier(String,ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.getDeclaredScope()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.getMungedValue()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.getRefcount()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.incrementRefcount()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.isMarkedForMunging()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.preventMunging()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptIdentifier.setMungedValue(String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptIdentifier.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Class,"com.yahoo.platform.yui.compressor.JavaScriptToken",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptToken.java,1,1,1,1,3,0,3,0,1,1,1,,0,0,,,3,2,3,15,3,0,0,0,,18,4,14,6,4,0,,,6,10,6,4,,,,,1,1,1,1,1,0,33,0,00,3,3,3,3
Constructor,"com.yahoo.platform.yui.compressor.JavaScriptToken.JavaScriptToken(int,String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptToken.java,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptToken.getType()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptToken.java,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.JavaScriptToken.getValue()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/JavaScriptToken.java,,,,,,,,,,,,,,,,,,,,,,,,,12,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Class,"com.yahoo.platform.yui.compressor.ScriptOrFnScope",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,2,2,2,1,11,0,9,0,1,8,0,,0,0,,,11,7,11,23,9,2,0,0,,146,20,118,32,74,8,,,61,90,33,69,,,,,12,12,12,1,1,4,77,0,07,28,28,28,11
Constructor,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.ScriptOrFnScope(int,ScriptOrFnScope)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,6,2,4,6,1,5,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.addHint(String,String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.declareIdentifier(String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,2,5,0,4,2,4,6,2,5,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Private Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getAllUsedSymbols()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,3,6,0,4,2,5,7,3,5,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getBraceNesting()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getIdentifier(String)",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getParentScope()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.getUsedSymbols()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,13,5,9,0,8,3,7,10,5,9,3,3,3,1,,,,,,2,,0,00,3,3,3,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.incrementVarCount()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.munge()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,8,64,8,50,7,37,6,14,147,27,39,8,35,12,12,12,1,,,,,,4,,0,12,12,12,12,1
Method,"com.yahoo.platform.yui.compressor.ScriptOrFnScope.preventMunging()",wro4j-extensions/src/main/java/com/yahoo/platform/yui/compressor/ScriptOrFnScope.java,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,5,1,2,2,1,2,1,3,1,2,2,2,2,1,,,,,,1,,0,40,2,2,2,1
Package,"org.dojotoolkit",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"org.dojotoolkit.shrinksafe",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,10,6,11,4,46,1,38,6,,,,4,12,1,4,,17,16,29,,0,14,0,15,,1577,89,1183,223,925,313,,,700,875,224,743,,,,,158,63,174,97,,7,,0,26,290,180,326,142
Public Class,"org.dojotoolkit.shrinksafe.Compressor",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,20,10,22,9,86,2,73,11,1,27,0,,11,1,,,0,0,11,23,0,8,0,3,,971,39,815,112,681,125,,,465,570,105,520,,,,,158,63,174,97,1,7,0,0,15,220,110,242,109
Private Static Method,"org.dojotoolkit.shrinksafe.Compressor.collectReplacedTokens(String,boolean,TokenMapper)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,15,103,5,89,19,69,10,24,66,51,61,20,53,19,11,19,1,,,,,,4,,0,11,19,11,19,1
Private Static Method,"org.dojotoolkit.shrinksafe.Compressor.compress(String,int,UintMap,ScriptOrFnNode,boolean,String,TokenMapper,Map)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,105,680,15,568,55,500,102,38,114833280,314,376,47,354,158,63,174,97,,,,,,7,,0,18,158,63,174,97
Public Static Final Method,"org.dojotoolkit.shrinksafe.Compressor.compressScript(String,int,int,String)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Static Final Method,"org.dojotoolkit.shrinksafe.Compressor.compressScript(String,int,int,boolean,String)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Static Final Method,"org.dojotoolkit.shrinksafe.Compressor.compressScript(String,int,int,boolean,String,StringBuffer)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,35,5,30,13,25,0,20,5,24,28,14,26,5,5,5,1,,,,,,3,,0,00,5,5,5,1
Private Static Method,"org.dojotoolkit.shrinksafe.Compressor.escapeString(String,boolean)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"org.dojotoolkit.shrinksafe.Compressor.escapeString(String,char,boolean)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,65,3,56,7,43,8,9,758,43,55,9,48,21,14,26,3,,,,,,4,,0,14,21,14,26,3
Private Static Method,"org.dojotoolkit.shrinksafe.Compressor.getNext(String,int,int)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,2,2,2,1,,,,,,0,,0,00,2,2,2,1
Private Static Method,"org.dojotoolkit.shrinksafe.Compressor.getSourceStringEnd(String,int,boolean)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Private Static Method,"org.dojotoolkit.shrinksafe.Compressor.printSourceNumber(String,int,StringBuffer)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,33,0,32,5,24,1,6,12,17,24,5,21,7,7,8,1,,,,,,3,,0,03,7,7,8,1
Private Static Method,"org.dojotoolkit.shrinksafe.Compressor.printSourceString(String,int,boolean,StringBuffer,boolean)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/Compressor.java,,,,,,,,,,,,,,,,,,,,,,,,,8,22,0,22,6,14,0,6,6,10,14,3,13,4,4,4,1,,,,,,2,,0,00,4,4,4,1
Public Class,"org.dojotoolkit.shrinksafe.DebugData",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/DebugData.java,0,0,0,0,0,0,0,0,1,1,0,,0,0,,,0,5,0,12,0,0,0,0,,7,0,7,6,5,0,,,5,6,6,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
Public Class,"org.dojotoolkit.shrinksafe.ReplacedTokens",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/ReplacedTokens.java,6,6,6,1,30,0,30,0,1,7,0,,1,0,,,4,4,5,17,0,1,0,4,,162,6,156,28,119,0,,,106,135,35,115,,,,,11,11,13,5,1,5,25,0,00,30,30,34,9
Public Constructor,"org.dojotoolkit.shrinksafe.ReplacedTokens.ReplacedTokens(Map,int[],Map,DebugData)",wro4j-extensions/src/main/java/org/dojotoolkit/shrinksafe/ReplacedTokens.java,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,6,1,4,0,5,1,4,5,1,4,1,1,1,1,,,,,,0,,0,00,1,1,1,1
